"","serverId","vypadekId","zacatek","konec"
"348",2106248,1388776840,"2014-01-03 20:20:40","2014-01-03 20:40:40"
"349",2106248,1388775640,"2014-01-03 20:00:40","2014-01-03 20:10:40"
"350",2106248,1388661040,"2014-01-02 12:10:40","2014-01-02 15:40:40"
"351",2106248,1388659240,"2014-01-02 11:40:40","2014-01-02 11:50:40"
"352",2106248,1388657440,"2014-01-02 11:10:40","2014-01-02 11:30:40"
"353",2106248,1388655640,"2014-01-02 10:40:40","2014-01-02 11:00:40"
"354",2106248,1388648440,"2014-01-02 08:40:40","2014-01-02 10:20:40"
"355",2106248,1388643040,"2014-01-02 07:10:40","2014-01-02 07:20:40"
"356",2106248,1388619040,"2014-01-02 00:30:40","2014-01-02 00:40:40"
"357",2106248,1388599840,"2014-01-01 19:10:40","2014-01-01 19:20:40"
"358",2106248,1388590240,"2014-01-01 16:30:40","2014-01-01 16:40:40"
"359",2106248,1385640640,"2013-11-28 13:10:40","2013-11-28 13:20:40"
"360",2106248,1385568040,"2013-11-27 17:00:40","2013-11-27 17:10:40"
"361",1912039,1391906161,"2014-02-09 01:36:01","2014-02-09 01:41:01"
"362",1912039,1391301361,"2014-02-02 01:36:01","2014-02-02 01:41:01"
"363",1912039,1390312861,"2014-01-21 15:01:01","2014-01-21 15:06:01"
"364",1912039,1390215661,"2014-01-20 12:01:01","2014-01-20 12:06:01"
"365",1912039,1386590461,"2013-12-09 13:01:01","2013-12-09 13:06:01"
"366",1912039,1384707661,"2013-11-17 18:01:01","2013-11-17 18:06:01"
"367",1912039,1383832861,"2013-11-07 15:01:01","2013-11-07 15:06:01"
"368",1912039,1383832561,"2013-11-07 14:56:01","2013-11-07 15:01:01"
"369",1912039,1383433261,"2013-11-03 00:01:01","2013-11-03 00:06:01"
"370",1912039,1382478061,"2013-10-22 23:41:01","2013-10-22 23:46:01"
"371",1912039,1380199861,"2013-09-26 14:51:01","2013-09-26 15:06:01"
"372",1912039,1378722401,"2013-09-09 12:26:41","2013-09-09 12:36:41"
"373",1912039,1378718801,"2013-09-09 11:26:41","2013-09-09 11:36:41"
"374",1912039,1378641401,"2013-09-08 13:56:41","2013-09-08 14:06:41"
"375",1108856,1390602489,"2014-01-24 23:28:09","2014-01-24 23:38:09"
"376",1108856,1386553689,"2013-12-09 02:48:09","2013-12-09 02:58:09"
"377",1108856,1385716089,"2013-11-29 10:08:09","2013-11-29 10:18:09"
"378",1108856,1383349689,"2013-11-02 00:48:09","2013-11-02 00:58:09"
"379",2028294,1388401571,"2013-12-30 12:06:11","2013-12-30 12:36:11"
"380",1416428,1391520789,"2014-02-04 14:33:09","2014-02-04 14:43:09"
"381",1416428,1388935989,"2014-01-05 16:33:09","2014-01-05 16:43:09"
"382",1416428,1388416389,"2013-12-30 16:13:09","2013-12-30 16:23:09"
"383",1416428,1388398389,"2013-12-30 11:13:09","2013-12-30 11:23:09"
"384",1416428,1387697589,"2013-12-22 08:33:09","2013-12-22 08:43:09"
"385",895470,1389152607,"2014-01-08 04:43:27","2014-01-08 04:53:27"
"386",895470,1389149007,"2014-01-08 03:43:27","2014-01-08 03:53:27"
"387",895470,1389145407,"2014-01-08 02:43:27","2014-01-08 02:53:27"
"388",895470,1383005607,"2013-10-29 01:13:27","2013-10-29 01:23:27"
"389",1354788,1391464021,"2014-02-03 22:47:01","2014-02-03 22:57:01"
"390",1354788,1391463121,"2014-02-03 22:32:01","2014-02-03 22:42:01"
"391",1354788,1391461321,"2014-02-03 22:02:01","2014-02-03 22:27:01"
"392",1354788,1391460721,"2014-02-03 21:52:01","2014-02-03 21:57:01"
"393",1354788,1387588921,"2013-12-21 02:22:01","2013-12-21 02:27:01"
"394",1354788,1385911621,"2013-12-01 16:27:01","2013-12-01 16:47:01"
"395",1354788,1378381059,"2013-09-05 13:37:39","2013-09-05 13:57:39"
"396",1721440,1390042091,"2014-01-18 11:48:11","2014-01-18 13:08:11"
"397",1721440,1390038491,"2014-01-18 10:48:11","2014-01-18 11:08:11"
"398",1721440,1390034291,"2014-01-18 09:38:11","2014-01-18 10:38:11"
"399",1721440,1390031891,"2014-01-18 08:58:11","2014-01-18 09:08:11"
"400",1721440,1390018091,"2014-01-18 05:08:11","2014-01-18 07:28:11"
"401",1721440,1390009091,"2014-01-18 02:38:11","2014-01-18 02:48:11"
"402",1721440,1389983891,"2014-01-17 19:38:11","2014-01-17 19:48:11"
"403",1721440,1389977891,"2014-01-17 17:58:11","2014-01-17 18:08:11"
"404",1721440,1389973091,"2014-01-17 16:38:11","2014-01-17 16:48:11"
"405",1721440,1386866291,"2013-12-12 17:38:11","2013-12-12 17:48:11"
"406",1721440,1385383091,"2013-11-25 13:38:11","2013-11-25 13:48:11"
"407",1292234,1390251249,"2014-01-20 21:54:09","2014-01-20 22:04:09"
"408",1292234,1388777049,"2014-01-03 20:24:09","2014-01-03 20:34:09"
"409",1292234,1388753649,"2014-01-03 13:54:09","2014-01-03 14:14:09"
"410",1292234,1386866049,"2013-12-12 17:34:09","2013-12-12 17:54:09"
"411",947888,1391095142,"2014-01-30 16:19:02","2014-01-30 16:24:02"
"412",947888,1391027642,"2014-01-29 21:34:02","2014-01-29 21:39:02"
"413",947888,1390950542,"2014-01-29 00:09:02","2014-01-29 00:14:02"
"414",947888,1390518542,"2014-01-24 00:09:02","2014-01-24 00:14:02"
"415",947888,1389323642,"2014-01-10 04:14:02","2014-01-10 04:19:02"
"416",947888,1389308642,"2014-01-10 00:04:02","2014-01-10 00:09:02"
"417",947888,1388790542,"2014-01-04 00:09:02","2014-01-04 00:14:02"
"418",947888,1387808042,"2013-12-23 15:14:02","2013-12-23 15:19:02"
"419",947888,1383158642,"2013-10-30 19:44:02","2013-10-30 19:49:02"
"420",947888,1382682542,"2013-10-25 08:29:02","2013-10-25 08:34:02"
"421",947888,1382638442,"2013-10-24 20:14:02","2013-10-24 20:19:02"
"422",1860648,1391699621,"2014-02-06 16:13:41","2014-02-06 16:23:41"
"423",1860648,1390583021,"2014-01-24 18:03:41","2014-01-24 18:13:41"
"424",1860648,1390580621,"2014-01-24 17:23:41","2014-01-24 17:53:41"
"425",1860648,1390578821,"2014-01-24 16:53:41","2014-01-24 17:03:41"
"426",1860648,1390577621,"2014-01-24 16:33:41","2014-01-24 16:43:41"
"427",1860648,1390576421,"2014-01-24 16:13:41","2014-01-24 16:23:41"
"428",1860648,1390575821,"2014-01-24 16:03:41","2014-01-24 16:13:41"
"429",1860648,1390086221,"2014-01-19 00:03:41","2014-01-19 00:23:41"
"430",1860648,1389910421,"2014-01-16 23:13:41","2014-01-16 23:23:41"
"431",1860648,1389771221,"2014-01-15 08:33:41","2014-01-15 09:03:41"
"432",1860648,1389770621,"2014-01-15 08:23:41","2014-01-15 08:33:41"
"433",1860648,1389769421,"2014-01-15 08:03:41","2014-01-15 08:23:41"
"434",1860648,1389768221,"2014-01-15 07:43:41","2014-01-15 07:53:41"
"435",1860648,1389754421,"2014-01-15 03:53:41","2014-01-15 07:43:41"
"436",1860648,1389729821,"2014-01-14 21:03:41","2014-01-15 02:33:41"
"437",1352412,1389448501,"2014-01-11 14:55:01","2014-01-11 15:05:01"
"438",1352412,1383584701,"2013-11-04 18:05:01","2013-11-04 18:15:01"
"439",1226806,1384525841,"2013-11-15 15:30:41","2013-11-15 15:40:41"
"440",1381504,1390637758,"2014-01-25 09:15:58","2014-01-25 09:25:58"
"441",1381504,1390481158,"2014-01-23 13:45:58","2014-01-23 13:55:58"
"442",1381504,1386922558,"2013-12-13 09:15:58","2013-12-13 09:25:58"
"443",1805066,1378930271,"2013-09-11 22:11:11","2013-09-11 22:51:11"
"444",1805066,1374064271,"2013-07-17 14:31:11","2013-07-17 15:01:11"
"445",1805066,1374063071,"2013-07-17 14:11:11","2013-07-17 14:21:11"
"446",1805066,1374061271,"2013-07-17 13:41:11","2013-07-17 14:01:11"
"447",1805066,1374057071,"2013-07-17 12:31:11","2013-07-17 13:11:11"
"448",1805066,1374055871,"2013-07-17 12:11:11","2013-07-17 12:21:11"
"449",1805066,1374042671,"2013-07-17 08:31:11","2013-07-17 12:01:11"
"450",1805066,1373983271,"2013-07-16 16:01:11","2013-07-16 16:11:11"
"451",1805066,1373982071,"2013-07-16 15:41:11","2013-07-16 15:51:11"
"452",1805066,1373976071,"2013-07-16 14:01:11","2013-07-16 15:31:11"
"453",1805066,1373956271,"2013-07-16 08:31:11","2013-07-16 11:01:11"
"454",1805066,1373954471,"2013-07-16 08:01:11","2013-07-16 08:11:11"
"455",1805066,1373940071,"2013-07-16 04:01:11","2013-07-16 07:41:11"
"456",1221418,1378932315,"2013-09-11 22:45:15","2013-09-11 22:55:15"
"457",1221418,1378930515,"2013-09-11 22:15:15","2013-09-11 22:35:15"
"458",1221418,1374056715,"2013-07-17 12:25:15","2013-07-17 15:05:15"
"459",1221418,1374054915,"2013-07-17 11:55:15","2013-07-17 12:15:15"
"460",1221418,1374050715,"2013-07-17 10:45:15","2013-07-17 11:45:15"
"461",1221418,1374042315,"2013-07-17 08:25:15","2013-07-17 10:35:15"
"462",1221418,1373980515,"2013-07-16 15:15:15","2013-07-16 15:55:15"
"463",1221418,1373976315,"2013-07-16 14:05:15","2013-07-16 15:05:15"
"464",1221418,1373955315,"2013-07-16 08:15:15","2013-07-16 11:05:15"
"465",1221418,1373940315,"2013-07-16 04:05:15","2013-07-16 07:45:15"
"466",1628806,1390689010,"2014-01-25 23:30:10","2014-01-25 23:40:10"
"467",1628806,1390602610,"2014-01-24 23:30:10","2014-01-24 23:40:10"
"468",1628806,1390516210,"2014-01-23 23:30:10","2014-01-23 23:40:10"
"469",1497537,1390817022,"2014-01-27 11:03:42","2014-01-27 11:33:42"
"470",1497537,1389075822,"2014-01-07 07:23:42","2014-01-07 07:33:42"
"471",1285404,1390157845,"2014-01-19 19:57:25","2014-01-19 20:27:25"
"472",2128664,1392032042,"2014-02-10 12:34:02","2014-02-10 12:39:02"
"473",2128664,1392020942,"2014-02-10 09:29:02","2014-02-10 09:34:02"
